3, 400
0, 167, 80, 0, 1, 0
1, 167, 81, 5, 1, 0
2, 168, 83, 9, 1, 0
3, 169, 81, 10, 1, 0
4, 169, 81, 15, 1, 0
5, 167, 81, 16, 1, 0
6, 165, 80, 14, 1, 0
7, 164, 81, 16, 1, 0
8, 162, 80, 17, 1, 0
9, 162, 80, 20, 1, 0
10, 161, 79, 23, 1, 0
11, 162, 79, 23, 1, 0
12, 163, 79, 26, 1, 0
13, 162, 79, 29, 1, 0
14, 162, 80, 30, 1, 0
15, 162, 83, 29, 1, 0
16, 163, 85, 27, 1, 0
17, 163, 86, 27, 1, 0
18, 161, 86, 28, 1, 0
19, 159, 87, 28, 1, 0
20, 159, 87, 29, 1, 0
21, 159, 88, 30, 1, 0
22, 160, 88, 30, 1, 0
23, 160, 87, 32, 1, 0
24, 161, 86, 33, 1, 0
25, 161, 88, 34, 1, 0
26, 162, 89, 34, 1, 0
27, 164, 90, 34, 1, 0
28, 166, 91, 36, 1, 0
29, 167, 93, 41, 1, 0
30, 167, 95, 47, 1, 0
31, 168, 97, 55, 1, 0
32, 171, 97, 61, 1, 0
33, 172, 97, 64, 1, 0
34, 173, 97, 66, 1, 0
35, 174, 97, 67, 1, 0
36, 174, 96, 68, 1, 0
37, 175, 95, 71, 1, 0
38, 175, 94, 74, 1, 0
39, 176, 93, 78, 1, 0
40, 177, 93, 81, 1, 0
41, 178, 93, 84, 1, 0
42, 178, 92, 86, 1, 0
43, 178, 93, 88, 1, 0
44, 179, 91, 90, 1, 0
45, 178, 91, 92, 1, 0
46, 178, 91, 94, 1, 0
47, 178, 91, 99, 1, 0
48, 179, 89, 101, 1, 0
49, 179, 92, 103, 1, 0
50, 180, 88, 106, 1, 0
51, 181, 88, 109, 1, 0
52, 181, 90, 113, 1, 0
53, 182, 92, 118, 1, 0
54, 182, 92, 118, 0, 0
55, 186, 91, 132, 1, 0
56, 188, 91, 136, 1, 0
57, 192, 91, 137, 1, 0
58, 192, 92, 142, 1, 0
59, 192, 92, 142, 0, 0
60, 191, 93, 150, 1, 0
61, 191, 93, 154, 1, 0
62, 190, 93, 160, 1, 0
63, 195, 95, 163, 1, 0
64, 195, 95, 163, 0, 0
65, 192, 99, 171, 1, 0
66, 193, 102, 174, 1, 0
67, 195, 103, 178, 1, 0
68, 196, 103, 182, 1, 0
69, 196, 105, 185, 1, 0
70, 196, 105, 185, 1, 0
71, 198, 106, 185, 1, 0
72, 198, 104, 187, 1, 0
73, 200, 105, 192, 1, 0
74, 202, 105, 193, 1, 0
75, 204, 106, 193, 1, 0
76, 204, 107, 193, 1, 0
77, 204, 108, 194, 1, 0
78, 205, 108, 192, 1, 0
79, 206, 107, 195, 1, 0
80, 207, 108, 196, 1, 0
81, 209, 105, 195, 1, 0
82, 209, 105, 195, 0, 0
83, 205, 109, 200, 1, 0
84, 206, 108, 202, 1, 0
85, 206, 109, 204, 1, 0
86, 207, 106, 203, 1, 0
87, 208, 108, 205, 1, 0
88, 208, 109, 207, 1, 0
89, 205, 108, 211, 1, 0
90, 206, 107, 213, 1, 0
91, 207, 108, 221, 1, 0
92, 206, 112, 223, 1, 0
93, 206, 113, 227, 1, 0
94, 204, 112, 229, 1, 0
95, 204, 111, 227, 1, 0
96, 204, 110, 229, 1, 0
97, 203, 109, 234, 1, 0
98, 203, 111, 238, 1, 0
99, 205, 114, 242, 1, 0
100, 207, 116, 244, 1, 0
101, 204, 119, 246, 1, 0
102, 202, 120, 251, 1, 0
103, 200, 121, 257, 1, 0
104, 199, 123, 261, 1, 0
105, 200, 121, 263, 1, 0
106, 200, 124, 266, 1, 0
107, 198, 124, 272, 1, 0
108, 198, 125, 279, 1, 0
109, 197, 125, 285, 1, 0
110, 197, 127, 289, 1, 0
111, 196, 128, 293, 1, 0
112, 195, 128, 293, 1, 0
113, 192, 127, 293, 1, 0
114, 191, 127, 292, 1, 0
115, 191, 128, 293, 1, 0
116, 190, 127, 296, 1, 0
117, 191, 126, 294, 1, 0
118, 189, 126, 296, 1, 0
119, 188, 123, 298, 1, 0
120, 189, 122, 297, 1, 0
121, 191, 121, 298, 1, 0
122, 193, 121, 300, 1, 0
123, 195, 122, 300, 1, 0
124, 195, 122, 302, 1, 0
125, 196, 123, 307, 1, 0
126, 197, 123, 311, 1, 0
127, 198, 123, 313, 1, 0
128, 198, 123, 313, 0, 0
129, 198, 126, 316, 1, 0
130, 198, 125, 317, 1, 0
131, 199, 125, 319, 1, 0
132, 198, 125, 322, 1, 0
133, 198, 125, 323, 1, 0
134, 197, 124, 325, 1, 0
135, 197, 123, 325, 1, 0
136, 198, 123, 328, 1, 0
137, 199, 124, 329, 1, 0
138, 201, 124, 329, 1, 0
139, 201, 124, 333, 1, 0
140, 201, 125, 340, 1, 0
141, 201, 124, 345, 1, 0
142, 202, 124, 349, 1, 0
143, 202, 125, 354, 1, 0
144, 202, 126, 358, 1, 0
145, 201, 126, 3, 1, 0
146, 201, 126, 9, 1, 0
147, 202, 126, 15, 1, 0
148, 201, 126, 21, 1, 0
149, 201, 126, 26, 1, 0
150, 201, 125, 30, 1, 0
151, 200, 124, 35, 1, 0
152, 201, 123, 37, 1, 0
153, 201, 124, 41, 1, 0
154, 203, 123, 43, 1, 0
155, 204, 120, 47, 1, 0
156, 207, 118, 50, 1, 0
157, 210, 118, 52, 1, 0
158, 210, 119, 56, 1, 0
159, 212, 120, 59, 1, 0
160, 212, 122, 63, 1, 0
161, 215, 123, 68, 1, 0
162, 217, 122, 75, 1, 0
163, 221, 123, 77, 1, 0
164, 220, 125, 83, 1, 0
165, 221, 126, 88, 1, 0
166, 221, 128, 89, 1, 0
167, 224, 128, 91, 1, 0
168, 220, 132, 94, 1, 0
169, 221, 134, 98, 1, 0
170, 221, 134, 103, 1, 0
171, 220, 134, 105, 1, 0
172, 218, 133, 106, 1, 0
173, 219, 135, 107, 1, 0
174, 219, 138, 110, 1, 0
175, 220, 138, 111, 1, 0
176, 222, 136, 113, 1, 0
177, 223, 133, 116, 1, 0
178, 225, 129, 118, 1, 0
179, 225, 128, 119, 1, 0
180, 225, 129, 122, 1, 0
181, 225, 128, 125, 1, 0
182, 224, 128, 131, 1, 0
183, 224, 127, 135, 1, 0
184, 223, 126, 135, 1, 0
185, 225, 124, 137, 1, 0
186, 225, 125, 139, 1, 0
187, 225, 125, 145, 1, 0
188, 224, 126, 147, 1, 0
189, 223, 126, 147, 1, 0
190, 225, 126, 150, 1, 0
191, 225, 130, 150, 1, 0
192, 223, 130, 151, 1, 0
193, 223, 130, 152, 1, 0
194, 222, 131, 152, 1, 0
195, 221, 132, 153, 1, 0
196, 219, 132, 156, 1, 0
197, 218, 130, 161, 1, 0
198, 219, 128, 163, 1, 0
199, 221, 126, 164, 1, 0
200, 222, 126, 164, 1, 0
201, 222, 126, 166, 1, 0
202, 223, 126, 166, 1, 0
203, 224, 126, 167, 1, 0
204, 224, 126, 167, 1, 0
205, 225, 126, 168, 1, 0
206, 225, 127, 169, 1, 0
207, 226, 128, 168, 1, 0
208, 226, 127, 168, 1, 0
209, 227, 127, 168, 1, 0
210, 227, 126, 168, 1, 0
211, 228, 126, 169, 1, 0
212, 229, 125, 169, 1, 0
213, 229, 125, 169, 1, 0
214, 230, 124, 169, 1, 0
215, 230, 124, 170, 1, 0
216, 230, 123, 171, 1, 0
217, 231, 123, 172, 1, 0
218, 231, 123, 173, 1, 0
219, 232, 123, 173, 1, 0
220, 233, 122, 174, 1, 0
221, 233, 123, 176, 1, 0
222, 233, 123, 177, 1, 0
223, 234, 122, 178, 1, 0
224, 235, 122, 180, 1, 0
225, 237, 122, 181, 1, 0
226, 238, 123, 181, 1, 0
227, 238, 124, 182, 1, 0
228, 239, 123, 182, 1, 0
229, 239, 123, 181, 1, 0
230, 238, 123, 181, 1, 0
231, 237, 124, 182, 1, 0
232, 236, 125, 182, 1, 0
233, 236, 125, 179, 1, 0
234, 237, 125, 176, 1, 0
235, 237, 125, 176, 1, 0
236, 236, 124, 177, 1, 0
237, 236, 123, 177, 1, 0
238, 236, 122, 179, 1, 0
239, 236, 121, 180, 1, 0
240, 235, 121, 180, 1, 0
241, 234, 121, 181, 1, 0
242, 235, 121, 181, 1, 0
243, 236, 121, 180, 1, 0
244, 236, 121, 181, 1, 0
245, 236, 120, 182, 1, 0
246, 236, 121, 180, 1, 0
247, 236, 120, 179, 1, 0
248, 235, 119, 177, 1, 0
249, 234, 118, 175, 1, 0
250, 234, 118, 174, 1, 0
251, 233, 118, 175, 1, 0
252, 233, 119, 174, 1, 0
253, 233, 120, 175, 1, 0
254, 232, 121, 176, 1, 0
255, 231, 123, 177, 1, 0
256, 231, 124, 177, 1, 0
257, 228, 124, 176, 1, 0
258, 225, 123, 175, 1, 0
259, 223, 123, 175, 1, 0
260, 222, 123, 175, 1, 0
261, 221, 123, 174, 1, 0
262, 220, 124, 175, 1, 0
263, 220, 124, 176, 1, 0
264, 221, 125, 177, 1, 0
265, 221, 127, 178, 1, 0
266, 221, 128, 179, 1, 0
267, 220, 130, 180, 1, 0
268, 220, 131, 180, 1, 0
269, 219, 132, 180, 1, 0
270, 219, 132, 181, 1, 0
271, 219, 132, 183, 1, 0
272, 218, 132, 184, 1, 0
273, 218, 133, 185, 1, 0
274, 218, 134, 187, 1, 0
275, 216, 134, 188, 1, 0
276, 214, 135, 190, 1, 0
277, 214, 134, 192, 1, 0
278, 214, 134, 193, 1, 0
279, 214, 134, 193, 1, 0
280, 214, 134, 194, 1, 0
281, 215, 134, 193, 1, 0
282, 214, 134, 193, 1, 0
283, 214, 134, 193, 1, 0
284, 214, 135, 194, 1, 0
285, 213, 134, 195, 1, 0
286, 214, 133, 196, 1, 0
287, 213, 134, 198, 1, 0
288, 212, 133, 200, 1, 0
289, 211, 133, 202, 1, 0
290, 211, 133, 205, 1, 0
291, 210, 132, 208, 1, 0
292, 210, 132, 212, 1, 0
293, 211, 133, 215, 1, 0
294, 212, 134, 217, 1, 0
295, 211, 135, 221, 1, 0
296, 210, 135, 223, 1, 0
297, 212, 137, 225, 1, 0
298, 213, 135, 229, 1, 0
299, 214, 137, 232, 1, 0
300, 214, 137, 233, 1, 0
301, 214, 137, 233, 0, 0
302, 216, 137, 238, 1, 0
303, 217, 138, 239, 1, 0
304, 217, 139, 241, 1, 0
305, 218, 140, 242, 1, 0
306, 218, 140, 246, 1, 0
307, 219, 140, 251, 1, 0
308, 219, 140, 253, 1, 0
309, 220, 140, 253, 1, 0
310, 220, 141, 254, 1, 0
311, 220, 142, 256, 1, 0
312, 219, 141, 260, 1, 0
313, 218, 141, 262, 1, 0
314, 218, 141, 262, 1, 0
315, 218, 140, 263, 1, 0
316, 218, 140, 264, 1, 0
317, 219, 140, 265, 1, 0
318, 220, 139, 268, 1, 0
319, 219, 140, 274, 1, 0
320, 218, 139, 281, 1, 0
321, 216, 139, 286, 1, 0
322, 215, 140, 289, 1, 0
323, 215, 139, 290, 1, 0
324, 214, 137, 291, 1, 0
325, 216, 137, 292, 1, 0
326, 217, 136, 295, 1, 0
327, 219, 136, 300, 1, 0
328, 220, 136, 304, 1, 0
329, 221, 135, 305, 1, 0
330, 221, 135, 308, 1, 0
331, 221, 135, 309, 1, 0
332, 221, 134, 310, 1, 0
333, 222, 132, 313, 1, 0
334, 223, 132, 315, 1, 0
335, 224, 133, 317, 1, 0
336, 225, 133, 320, 1, 0
337, 225, 132, 324, 1, 0
338, 225, 132, 326, 1, 0
339, 226, 132, 327, 1, 0
340, 224, 134, 326, 1, 0
341, 223, 136, 328, 1, 0
342, 223, 136, 329, 1, 0
343, 224, 138, 334, 1, 0
344, 222, 138, 337, 1, 0
345, 221, 140, 338, 1, 0
346, 220, 140, 342, 1, 0
347, 219, 142, 345, 1, 0
348, 218, 143, 351, 1, 0
349, 216, 143, 355, 1, 0
350, 215, 144, 359, 1, 0
351, 216, 143, 2, 1, 0
352, 216, 145, 3, 1, 0
353, 216, 148, 6, 1, 0
354, 216, 149, 8, 1, 0
355, 217, 148, 10, 1, 0
356, 219, 147, 11, 1, 0
357, 221, 146, 14, 1, 0
358, 223, 145, 18, 1, 0
359, 224, 144, 23, 1, 0
360, 226, 144, 29, 1, 0
361, 227, 145, 34, 1, 0
362, 227, 146, 39, 1, 0
363, 228, 147, 43, 1, 0
364, 228, 147, 48, 1, 0
365, 228, 146, 52, 1, 0
366, 228, 145, 57, 1, 0
367, 229, 145, 59, 1, 0
368, 228, 145, 63, 1, 0
369, 227, 144, 67, 1, 0
370, 226, 144, 71, 1, 0
371, 226, 145, 74, 1, 0
372, 226, 144, 77, 1, 0
373, 227, 144, 82, 1, 0
374, 225, 142, 88, 1, 0
375, 224, 141, 90, 1, 0
376, 223, 142, 93, 1, 0
377, 223, 142, 97, 1, 0
378, 223, 142, 97, 1, 0
379, 222, 142, 100, 1, 0
380, 220, 141, 104, 1, 0
381, 220, 140, 109, 1, 0
382, 222, 136, 116, 1, 0
383, 224, 139, 122, 1, 0
384, 225, 139, 127, 1, 0
385, 226, 139, 130, 1, 0
386, 225, 140, 133, 1, 0
387, 225, 142, 136, 1, 0
388, 223, 143, 136, 1, 0
389, 223, 142, 138, 1, 0
390, 222, 142, 140, 1, 0
391, 221, 141, 143, 1, 0
392, 222, 140, 147, 1, 0
393, 222, 141, 151, 1, 0
394, 222, 143, 159, 1, 0
395, 222, 143, 164, 1, 0
396, 221, 144, 166, 1, 0
397, 220, 143, 168, 1, 0
398, 220, 142, 169, 1, 0
399, 220, 142, 169, 1, 0
